Time,Hybrid,Classic
0.03759444499206543,0.0,0.085
0.03759748452758789,0.0,0.086
0.03760873652648926,0.0,0.087
0.037640207778930665,0.0,0.088
0.03766571856689453,0.0,0.089
0.03766805642700195,0.0,0.09
0.037673063217163086,0.0,0.091
0.0376914677734375,0.0,0.092
0.037705680236816405,0.0,0.093
0.03773204525756836,0.0,0.094
0.03774740348815918,0.0,0.095
0.03775107241821289,0.0,0.096
0.03775131083679199,0.0,0.097
0.037757748138427735,0.0,0.098
0.037760609161376954,0.0,0.099
0.03777620581054687,0.0,0.1
0.037778874740600585,0.0,0.101
0.037789696228027345,0.0,0.102
0.037826412689208985,0.0,0.103
0.0378280352935791,0.0,0.104
0.037832611572265626,0.0,0.105
0.03783971780395508,0.0,0.106
0.037840645523071294,0.0,0.107
0.03784173138427735,0.0,0.108
0.03784262515258789,0.0,0.109
0.037859937057495116,0.0,0.11
0.03786122180175781,0.0,0.111
0.03786384440612793,0.0,0.112
0.03788620942687988,0.0,0.113
0.03789073937988281,0.0,0.114
0.03790452133178711,0.0,0.115
0.03791014393615723,0.0,0.116
0.03791148179626465,0.0,0.117
0.03791348858642578,0.0,0.118
0.03792331007385254,0.0,0.119
0.037925932678222654,0.0,0.12
0.03794409881591797,0.0,0.121
0.03796083444213867,0.0,0.122
0.0379638412322998,0.0,0.123
0.03796755648803711,0.0,0.124
0.03798047741699219,0.0,0.125
0.0379808616027832,0.0,0.126
0.03798129211425781,0.0,0.127
0.037988967834472656,0.0,0.128
0.037989398345947265,0.0,0.129
0.03798996783447266,0.0,0.13
0.037998696670532225,0.0,0.131
0.03801347862243652,0.0,0.132
0.03801381648254395,0.0,0.133
0.03802473062133789,0.0,0.134
0.038035267364501954,0.0,0.135
0.03806640754699707,0.0,0.136
0.038067361221313475,0.0,0.137
0.038069122802734376,0.0,0.138
0.03807060643005371,0.0,0.139
0.03808314317321777,0.0,0.14
0.03808528894042969,0.0,0.141
0.038090342056274415,0.0,0.142
0.038099640380859376,0.0,0.143
0.03810741554260254,0.0,0.144
0.03811418391418457,0.0,0.145
0.03813407209777832,0.0,0.146
0.038185663162231445,0.0,0.147
0.03818758409118652,0.0,0.148
0.03818986204528809,0.0,0.149
0.038203021392822265,0.0,0.15
0.038228578506469726,0.0,0.151
0.03824851301574707,0.0,0.152
0.038270348083496095,0.0,0.153
0.03830348826599121,0.0,0.154
0.03840047830200195,0.0,0.155
0.038442870483398436,0.0,0.156
0.03846218238830566,0.0,0.157
0.03848960052490234,0.0,0.158
0.03849513047790527,0.0,0.159
0.038810604583740235,0.0,0.16
0.03996388157653809,0.0,0.161
0.040112800537109375,0.0,0.162
0.04017145150756836,0.0,0.163
0.04030137271118164,0.0,0.164
0.04031584051513672,0.0,0.165
0.04032114237976074,0.0,0.166
0.04033295353698731,0.0,0.167
0.04036576264953613,0.0,0.168
0.040372550109863285,0.0,0.169
0.04042621310424804,0.0,0.17
0.04044657829284668,0.0,0.171
0.04046747473144531,0.0,0.172
0.04047959326171875,0.0,0.173
0.04048690516662598,0.0,0.174
0.040543966278076174,0.0,0.175
0.04057411169433594,0.0,0.176
0.040696035293579104,0.0,0.177
0.04069797917175293,0.0,0.178
0.04070627749633789,0.0,0.179
0.04071991368103027,0.0,0.18
0.04077570942687988,0.0,0.181
0.040807530014038085,0.0,0.182
0.04093096723937988,0.0,0.183
0.04098763050842285,0.0,0.184
0.04105732901000977,0.0,0.185
0.041722589202880855,0.0,0.186
0.04264244203186035,0.0,0.187
0.042715059661865236,0.0,0.188
0.04298530815124512,0.0,0.189
0.04298617492675781,0.0,0.19
0.04304755131530762,0.0,0.191
0.04308926501464844,0.0,0.192
0.04309090609741211,0.0,0.193
0.04325650205993652,0.0,0.194
0.04329182659912109,0.0,0.195
0.04333627284240722,0.0,0.196
0.04335908874511719,0.0,0.197
0.043557094772338864,0.0,0.198
0.04357393447875977,0.0,0.199
0.043574127365112306,0.0,0.2
0.04470534521484375,0.0,0.201
0.04504640405273437,0.0,0.202
0.045284371810913084,0.0,0.203
0.04530564448547363,0.0,0.204
0.04535985284423828,0.0,0.205
0.045460040298461915,0.0,0.206
0.04548333030700684,0.0,0.207
0.04549478677368164,0.0,0.208
0.04551314070129395,0.0,0.209
0.04553139270019531,0.0,0.21
0.04557375085449219,0.0,0.211
0.045651051589965824,0.0,0.212
0.04566886756896973,0.0,0.213
0.04567127871704101,0.0,0.214
0.04570855085754394,0.0,0.215
0.04574504042053223,0.0,0.216
0.045780838973999025,0.0,0.217
0.04579019580078125,0.0,0.218
0.04579821455383301,0.0,0.219
0.04588582681274414,0.0,0.22
0.04596717553710937,0.0,0.221
0.0459817421875,0.0,0.222
0.046033119613647464,0.0,0.223
0.046057654235839844,0.0,0.224
0.046099418701171874,0.0,0.225
0.04624753356933594,0.0,0.226
0.046274881271362305,0.0,0.227
0.04630910731506348,0.0,0.228
0.04644333018493652,0.0,0.229
0.04704104556274414,0.0,0.23
0.04722815782165528,0.0,0.231
0.04738206312561035,0.0,0.232
0.04751298895263672,0.0,0.233
0.04766289717102051,0.0,0.234
0.047702063491821295,0.0,0.235
0.048078756240844726,0.0,0.236
0.048304148208618156,0.0,0.237
0.048361339004516606,0.0,0.238
0.04841604685974121,0.0,0.239
0.04856142314147949,0.0,0.24
0.0485718576965332,0.0,0.241
0.04857499787902832,0.0,0.242
0.04867924275207519,0.0,0.243
0.048804252548217776,0.0,0.244
0.04908155459594726,0.0,0.245
0.049684199111938485,0.0,0.246
0.04977403182983398,0.0,0.247
0.050184050918579096,0.0,0.248
0.050369203872680665,0.0,0.249
0.05036964065551758,0.0,0.25
0.05048416128540039,0.0,0.251
0.05052523141479492,0.0,0.252
0.05053051393127442,0.0,0.253
0.05064325291442871,0.0,0.254
0.050691013397216794,0.0,0.255
0.05074581141662597,0.0,0.256
0.05084498803710938,0.0,0.257
0.05086554206848144,0.0,0.258
0.05087395710754394,0.0,0.259
0.05092240171813965,0.0,0.26
0.050964778167724614,0.0,0.261
0.0510795782623291,0.0,0.262
0.05110960771179199,0.0,0.263
0.05111340835571289,0.0,0.264
0.05115130958557129,0.0,0.265
0.05117385327148438,0.0,0.266
0.051241706176757815,0.0,0.267
0.05127888948059082,0.0,0.268
0.05131732696533203,0.0,0.269
0.051338897689819335,0.0,0.27
0.05164162358093262,0.0,0.271
0.05172765892028809,0.0,0.272
0.05175752476501465,0.0,0.273
0.05239807940673828,0.0,0.274
0.05245176991271973,0.0,0.275
0.05256780068969727,0.0,0.276
0.05257693891906738,0.0,0.277
0.05312011891174316,0.0,0.278
0.053235282806396486,0.0,0.279
0.05341017240905763,0.0,0.28
0.05352719328308105,0.0,0.281
0.05355119448852539,0.0,0.282
0.053641159179687495,0.0,0.283
0.05383867108154297,0.0,0.284
0.05384512605285644,0.0,0.285
0.05386884999084472,0.0,0.286
0.05394030416870117,0.0,0.287
0.054390210021972654,0.0,0.288
0.05450621473693848,0.0,0.289
0.05451254829406738,0.0,0.29
0.054651578994750975,0.0,0.291
0.05482762530517578,0.0,0.292
0.05527590467834473,0.0,0.293
0.05548041622924805,0.0,0.294
0.05564832080078125,0.0,0.295
0.05571692465209961,0.0,0.296
0.0557358120880127,0.0,0.297
0.05577527790832519,0.0,0.298
0.05581715327453614,0.0,0.299
0.05582230868530273,0.0,0.3
0.055997181655883785,0.0,0.301
0.056042537734985354,0.0,0.302
0.056043292312622076,0.0,0.303
0.05613118186950683,0.0,0.304
0.05613185238647461,0.0,0.305
0.05631611627197265,0.0,0.306
0.056674095275878904,0.0,0.307
0.056784902389526375,0.0,0.308
0.056818060226440426,0.0,0.309
0.056864427764892575,0.0,0.31
0.057081573974609376,0.0,0.311
0.05749243374633789,0.0,0.312
0.05761214259338379,0.0,0.313
0.05761339251708984,0.0,0.314
0.057790938964843754,0.0,0.315
0.05798403836059571,0.0,0.316
0.05826374185180663,0.0,0.317
0.05832142407226562,0.0,0.318
0.05844902433776855,0.0,0.319
0.0584556382598877,0.0,0.32
0.058487261810302726,0.0,0.321
0.05854727899169922,0.0,0.322
0.05904508059692383,0.0,0.323
0.05908761944580078,0.0,0.324
0.0592879548034668,0.0,0.325
0.0599499946899414,0.0,0.326
0.06005417681884766,0.0,0.327
0.06029698254394531,0.0,0.328
0.06085333673095703,0.0,0.329
0.060874709869384765,0.0,0.33
0.060902925155639644,0.0,0.331
0.061040547576904296,0.0,0.332
0.06104232159423828,0.0,0.333
0.061103125106811526,0.0,0.334
0.06134180879211426,0.0,0.335
0.06143429611206055,0.0,0.336
0.06143834243774414,0.0,0.337
0.06151513513183594,0.0,0.338
0.06154795622253417,0.0,0.339
0.06196609143066405,0.0,0.34
0.062019628356933594,0.0,0.341
0.062280194351196284,0.0,0.342
0.0631991834564209,0.0,0.343
0.06321830326843261,0.0,0.344
0.06327744888305664,0.0,0.345
0.06331562437438965,0.0,0.346
0.06346769589233398,0.0,0.347
0.06355072776794433,0.0,0.348
0.0636097568511963,0.0,0.349
0.06368126582336425,0.0,0.35
0.06377752673339844,0.0,0.351
0.06382771534729004,0.0,0.352
0.06384909889221191,0.0,0.353
0.06399057159423828,0.0,0.354
0.06420047271728516,0.0,0.355
0.06457168444824218,0.0,0.356
0.0650245488433838,0.0,0.357
0.06521411877441406,0.0,0.358
0.06542234182739258,0.0,0.359
0.06544770384216309,0.0,0.36
0.0655987048034668,0.0,0.361
0.06584474723815918,0.0,0.362
0.06607489904785158,0.0,0.363
0.06613393086242675,0.0,0.364
0.06615740290832521,0.0,0.365
0.06617084858703613,0.0,0.366
0.0662115210723877,0.0,0.367
0.06760685426330565,0.0,0.368
0.06773493263244629,0.0,0.369
0.06809988414001465,0.0,0.37
0.06814810270690919,0.0,0.371
0.0681494653930664,0.0,0.372
0.06822938542175291,0.0,0.373
0.06850289604187013,0.0,0.374
0.0685880782470703,0.0,0.375
0.06873733027648926,0.0,0.376
0.06892174026489258,0.0,0.377
0.06902205325317383,0.0,0.378
0.06926880322265624,0.0,0.379
0.06965663072204589,0.0,0.38
0.06965702064514159,0.0,0.381
0.06968155960083008,0.0,0.382
0.06989386720275878,0.0,0.383
0.07012943467712403,0.0,0.384
0.07016406015014648,0.0,0.385
0.0701945167541504,0.0,0.386
0.07037898838806152,0.0,0.387
0.07043307870483398,0.0,0.388
0.07063820565795897,0.0,0.389
0.07074176519775391,0.0,0.39
0.07090168409729003,0.0,0.391
0.07127981066894531,0.0,0.392
0.07139249562072754,0.0,0.393
0.07154336682128906,0.0,0.394
0.07185581741333008,0.0,0.395
0.07189574633789061,0.0,0.396
0.0720671216583252,0.0,0.397
0.07210969589233399,0.0,0.398
0.07213952244567871,0.0,0.399
0.07216167160034179,0.0,0.4
0.07295785780334473,0.0,0.401
0.07317547775268554,0.0,0.402
0.07335550999450682,0.0,0.403
0.07346689788818359,0.0,0.404
0.07387932772827148,0.0,0.405
0.07404780690002441,0.0,0.406
0.07416468278503417,0.0,0.407
0.07419935343933105,0.0,0.408
0.0745431530303955,0.0,0.409
0.07480569493103026,0.0,0.41
0.07509700497436524,0.0,0.411
0.07515628463745115,0.0,0.412
0.07557315895080566,0.0,0.413
0.07565275279235839,0.0,0.414
0.07587793635559081,0.0,0.415
0.07595058973693847,0.0,0.416
0.0760006589202881,0.0,0.417
0.07602658985900879,0.0,0.418
0.07604332905578613,0.0,0.419
0.0760690145111084,0.0,0.42
0.07624676860046387,0.0,0.421
0.07642655096435547,0.0,0.422
0.07643936190795897,0.0,0.423
0.07657048448181153,0.0,0.424
0.07658844664001464,0.0,0.425
0.07674640368652344,0.0,0.426
0.07712070523071289,0.0,0.427
0.07715696186828613,0.0,0.428
0.07750141893005372,0.0,0.429
0.07762745274353028,0.0,0.43
0.07782720112609863,0.0,0.431
0.07792975547790527,0.0,0.432
0.07832891432189942,0.0,0.433
0.07834826722717286,0.0,0.434
0.07851349809265137,0.0,0.435
0.0787147975769043,0.0,0.436
0.07934609259033204,0.0,0.437
0.07981911305236816,0.0,0.438
0.07989187800598144,0.0,0.439
0.08004136341857909,0.0,0.44
0.08013523204040528,0.0,0.441
0.08044421104431151,0.0,0.442
0.08047067738342285,0.0,0.443
0.08054961743164063,0.0,0.444
0.08069679150390624,0.0,0.445
0.08071786349487303,0.0,0.446
0.08092497424316408,0.0,0.447
0.08105743006896973,0.0,0.448
0.08136101388549805,0.0,0.449
0.08136213853454592,0.0,0.45
0.08167673635864257,0.0,0.451
0.08187145707702637,0.0,0.452
0.082080359954834,0.0,0.453
0.08211030577087403,0.0,0.454
0.08232978198242188,0.0,0.455
0.0829528955230713,0.0,0.456
0.08320054875183105,0.0,0.457
0.08360930169677734,0.0,0.458
0.08367760871887207,0.0,0.459
0.08401181222534179,0.0,0.46
0.08467518498229981,0.0,0.461
0.08483514582824707,0.0,0.462
0.08501094050598144,0.0,0.463
0.08543513798522949,0.0,0.464
0.0854646047515869,0.0,0.465
0.08614486666870116,0.0,0.466
0.08645520748901367,0.0,0.467
0.08673884136962891,0.0,0.468
0.08679339041137696,0.0,0.469
0.08681925338745117,0.0,0.47
0.08684748124694824,0.0,0.471
0.08705259036254884,0.0,0.472
0.08708339509582519,0.0,0.473
0.08785684500122071,0.0,0.474
0.08816452642822264,0.0,0.475
0.08859706028747558,0.0,0.476
0.09037636473083496,0.0,0.477
0.09061879010009766,0.0,0.478
0.090821179107666,0.0,0.479
0.09094603378295898,0.0,0.48
0.09205606591796875,0.0,0.481
0.09215263067626954,0.0,0.482
0.09219991525268555,0.0,0.483
0.0922015285949707,0.0,0.484
0.09230192745971681,0.0,0.485
0.09246318719482423,0.0,0.486
0.09259248699951173,0.0,0.487
0.09286025466918946,0.0,0.488
0.09325015725708008,0.0,0.489
0.09326819000244141,0.0,0.49
0.09386486935424805,0.0,0.491
0.09387564447021483,0.0,0.492
0.09400227838134766,0.0,0.493
0.09401553384399412,0.0,0.494
0.09443998139953613,0.0,0.495
0.09520281100463866,0.0,0.496
0.09548266285705566,0.0,0.497
0.0958122837524414,0.0,0.498
0.0960942082824707,0.0,0.499
0.09613667321777343,0.0,0.5
0.09646037060546873,0.0,0.501
0.09694622315979004,0.0,0.502
0.09770087646484375,0.0,0.503
0.09814130645751952,0.0,0.504
0.09862858868408199,0.0,0.505
0.09939378031921386,0.0,0.506
0.0996732508392334,0.0,0.507
0.09982733226013182,0.0,0.508
0.09990751112365723,0.0,0.509
0.09991549208068848,0.0,0.51
0.10003961723327637,0.0,0.511
0.10030895622253418,0.0,0.512
0.10125736758422851,0.0,0.513
0.10160453248596193,0.0,0.514
0.10176840168762206,0.0,0.515
0.10198655397033693,0.0,0.516
0.10231209693908691,0.0,0.517
0.10260070532226563,0.0,0.518
0.10261030961608889,0.0,0.519
0.10298426655578613,0.0,0.52
0.10304292724609374,0.0,0.521
0.10307333869934082,0.0,0.522
0.10349356750488281,0.0,0.523
0.10424732545471191,0.0,0.524
0.10517464514160156,0.0,0.525
0.10538350531005862,0.0,0.526
0.10539335136413575,0.0,0.527
0.10548255224609375,0.0,0.528
0.10554820156860352,0.0,0.529
0.10601663983154297,0.0,0.53
0.10609359632873536,0.0,0.531
0.1063821204071045,0.0,0.532
0.10676781663513184,0.0,0.533
0.1073453475952148,0.0,0.534
0.10749760644531249,0.0,0.535
0.10764633451843263,0.0,0.536
0.10783169088745116,0.0,0.537
0.10794146296691894,0.0,0.538
0.11010811917114258,0.0,0.539
0.11013256179809569,0.0,0.54
0.1101962840270996,0.0,0.541
0.11039044099426269,0.0,0.542
0.11071008381652832,0.0,0.543
0.1109021968383789,0.0,0.544
0.11236495971679687,0.0,0.545
0.1126080058746338,0.0,0.546
0.11293437133789062,0.0,0.547
0.11317004490661621,0.0,0.548
0.11382369157409668,0.0,0.549
0.11409496786499022,0.0,0.55
0.11430046649169923,0.0,0.551
0.11456840675354003,0.0,0.552
0.11483177314758301,0.0,0.553
0.11486493981933593,0.0,0.554
0.11502094970703125,0.0,0.555
0.11562645057678222,0.0,0.556
0.11607820265197753,0.0,0.557
0.11626221228027343,0.0,0.558
0.11642512626647948,0.0,0.559
0.11682451304626465,0.0,0.56
0.11685595361328124,0.0,0.561
0.11729846139526366,0.0,0.562
0.11756022848510742,0.0,0.563
0.11779440893554687,0.0,0.564
0.11843440524291994,0.0,0.565
0.11864386996459961,0.0,0.566
0.11972150093078612,0.0,0.567
0.12026073379516602,0.0,0.568
0.12033266040039063,0.0,0.569
0.12047352908325196,0.0,0.57
0.12067816107177735,0.0,0.571
0.12135510150146485,0.0,0.572
0.12161829244995116,0.0,0.573
0.12180776284790039,0.0,0.574
0.12236634437561035,0.0,0.575
0.12248854168701169,0.0,0.576
0.1231213605041504,0.0,0.577
0.12325925769042967,0.0,0.578
0.12432034925842286,0.0,0.579
0.12436716647338868,0.0,0.58
0.1250701280670166,0.0,0.581
0.12589525076293945,0.0,0.582
0.12592831539916993,0.0,0.583
0.12599440655517577,0.0,0.584
0.12618219506835937,0.0,0.585
0.1263356270751953,0.0,0.586
0.12683157443237306,0.0,0.587
0.12706164617919924,0.0,0.588
0.1276771876525879,0.0,0.589
0.12792003456115722,0.0,0.59
0.12828793780517578,0.0,0.591
0.1284118716430664,0.0,0.592
0.1288545754852295,0.0,0.593
0.12923745872497558,0.0,0.594
0.12943358558654783,0.0,0.595
0.12984599710083006,0.0,0.596
0.1302631999664307,0.0,0.597
0.13081738720703126,0.0,0.598
0.13087566270446777,0.0,0.599
0.1312496112060547,0.0,0.6
0.13169683769226073,0.0,0.601
0.13175495001220702,0.0,0.602
0.13243314570617676,0.0,0.603
0.13342091831970215,0.0,0.604
0.13368916476440423,0.0,0.605
0.13393858226013183,0.0,0.606
0.13420169519042968,0.0,0.607
0.13452096923828125,0.0,0.608
0.13497249566650393,0.0,0.609
0.13520864059448243,0.0,0.61
0.136258721572876,0.0,0.611
0.1365219556274414,0.0,0.612
0.13711580128479006,0.0,0.613
0.1376578719177246,0.0,0.614
0.13818812857055662,0.0,0.615
0.13838450959777832,0.0,0.616
0.13852466946411132,0.0,0.617
0.1398841717376709,0.0,0.618
0.14001884716796875,0.0,0.619
0.14113403286743165,0.0,0.62
0.1420058396453858,0.0,0.621
0.1425203286743164,0.0,0.622
0.1428899027709961,0.0,0.623
0.14305625207519532,0.0,0.624
0.1432259992980957,0.0,0.625
0.14369842683410644,0.0,0.626
0.14468375746154785,0.0,0.627
0.144743729385376,0.0,0.628
0.14623208850097658,0.0,0.629
0.14791807498168946,0.0,0.63
0.1484019237213135,0.0,0.631
0.14928154598999024,0.0,0.632
0.14940111651611326,0.0,0.633
0.15112161091613768,0.0,0.634
0.15206987007141115,0.0,0.635
0.15261387457275388,0.0,0.636
0.154103201171875,0.0,0.637
0.15483198040771481,0.0,0.638
0.15492386457824708,0.0,0.639
0.15661337828063965,0.0,0.64
0.15698158242797852,0.0,0.641
0.15729556278991702,0.0,0.642
0.15783301669311525,0.0,0.643
0.158264163772583,0.0,0.644
0.15881308491516113,0.0,0.645
0.16119426847839358,0.0,0.646
0.16253557287597656,0.0,0.647
0.16309258978271485,0.0,0.648
0.1633224778289795,0.0,0.649
0.16406408677673337,0.0,0.65
0.16432699584960936,0.0,0.651
0.16645908122253417,0.0,0.652
0.1670579270324707,0.0,0.653
0.16787150057983397,0.0,0.654
0.16787300079345702,0.0,0.655
0.16855042279052734,0.0,0.656
0.16907140269470214,0.0,0.657
0.17092618128967285,0.0,0.658
0.17136196000671386,0.0,0.659
0.17214907249450684,0.0,0.66
0.1728111890563965,0.0,0.661
0.17294051498413085,0.0,0.662
0.17335434162902832,0.0,0.663
0.17566883123779298,0.0,0.664
0.176198550201416,0.0,0.665
0.1781630628051758,0.0,0.666
0.17833842626953125,0.0,0.667
0.1787102989501953,0.0,0.668
0.17939753146362303,0.0,0.669
0.18031935650634764,0.0,0.67
0.18219426541137695,0.0,0.671
0.18237150137329103,0.0,0.672
0.18260352897644044,0.0,0.673
0.18475511483764648,0.0,0.674
0.18477252372741698,0.0,0.675
0.1849924463043213,0.0,0.676
0.18566830838012693,0.0,0.677
0.1856792667541504,0.0,0.678
0.18680666374206542,0.0,0.679
0.18809861921691895,0.0,0.68
0.18894117695617677,0.0,0.681
0.18910936407470702,0.0,0.682
0.19002046340942383,0.0,0.683
0.1901443803100586,0.0,0.684
0.19437892782592775,0.0,0.685
0.19483659176635743,0.0,0.686
0.19525839018249508,0.0,0.687
0.19636355039978026,0.0,0.688
0.19786623159790037,0.0,0.689
0.198410451171875,0.0,0.69
0.19861331817626954,0.0,0.691
0.19879244198608398,0.0,0.692
0.19963528901672364,0.0,0.693
0.20103497444152832,0.0,0.694
0.2010360059967041,0.0,0.695
0.20333375810241697,0.0,0.696
0.2043277879486084,0.0,0.697
0.20626526721191385,0.0,0.698
0.2097577296295166,0.0,0.699
0.211698509765625,0.0,0.7
0.21223338389587404,0.0,0.701
0.21392432765197755,0.0,0.702
0.21392545640563965,0.0,0.703
0.21437671685791013,0.0,0.704
0.21470020097351075,0.0,0.705
0.2152298801879883,0.0,0.706
0.2171234849090576,0.0,0.707
0.21783712501525876,0.0,0.708
0.21840967407226564,0.0,0.709
0.2184153098907471,0.0,0.71
0.22039022326660157,0.0,0.711
0.22239464230346678,0.0,0.712
0.22341683213806152,0.0,0.713
0.22352333540344235,0.0,0.714
0.2242223529815674,0.0,0.715
0.22643651126098632,0.0,0.716
0.22659799534606934,0.0,0.717
0.2278160528411865,0.0,0.718
0.22861568923950196,0.0,0.719
0.2293199023284912,0.0,0.72
0.22956271910095213,0.0,0.721
0.2300301367034912,0.0,0.722
0.23016728370666506,0.0,0.723
0.2323533460845947,0.0,0.724
0.23282089358520505,0.0,0.725
0.2339385594177246,0.0,0.726
0.23565098999023437,0.0,0.727
0.2407968472137451,0.0,0.728
0.2445060182647705,0.0,0.729
0.2460586900787354,0.0,0.73
0.2495541499938965,0.0,0.731
0.2495720274810791,0.0,0.732
0.25516185182189943,0.0,0.733
0.2561613585205078,0.0,0.734
0.25794528775024417,0.0,0.735
0.26219237132263185,0.0,0.736
0.2632548189849854,0.0,0.737
0.26387031340026856,0.0,0.738
0.26396283755493166,0.0,0.739
0.2655623662261963,0.0,0.74
0.26623181997680667,0.0,0.741
0.2704329024047851,0.0,0.742
0.27051810002136234,0.0,0.743
0.27123517176818845,0.0,0.744
0.27222728213500974,0.0,0.745
0.27577212666320805,0.0,0.746
0.2770857493286133,0.0,0.747
0.2784744770507812,0.0,0.748
0.2789961518707275,0.0,0.749
0.28096544674682616,0.0,0.75
0.28112412809753423,0.0,0.751
0.2838817595367431,0.0,0.752
0.28508453776550297,0.0,0.753
0.2860227958374023,0.0,0.754
0.29166620230102536,0.0,0.755
0.2942691996765137,0.0,0.756
0.29570475685119624,0.0,0.757
0.2959992540588379,0.0,0.758
0.3004638757781982,0.0,0.759
0.3014915095062256,0.0,0.76
0.30268641136169433,0.0,0.761
0.30283647729492186,0.0,0.762
0.30406722885131837,0.0,0.763
0.3052127556152344,0.0,0.764
0.30671190580749513,0.0,0.765
0.30757595948791505,0.0,0.766
0.3134076479187011,0.0,0.767
0.3161843387451173,0.0,0.768
0.3164320483551026,0.0,0.769
0.31867646733093263,0.0,0.77
0.3237832176055908,0.0,0.771
0.32493205223083493,0.0,0.772
0.32613490042114257,0.0,0.773
0.32944710406494143,0.0,0.774
0.3305039099273681,0.0,0.775
0.3329236001739502,0.0,0.776
0.33812105186462404,0.0,0.777
0.3412980674133301,0.0,0.778
0.3423577688903809,0.0,0.779
0.34256968832397455,0.0,0.78
0.34427718168640137,0.0,0.781
0.34457411080932615,0.0,0.782
0.3448909706573486,0.0,0.783
0.34589981715393064,0.0,0.784
0.3498007153320313,0.0,0.785
0.35119645455932624,0.0,0.786
0.35479020742797857,0.0,0.787
0.36368689735412596,0.0,0.788
0.3641359891662597,0.0,0.789
0.3667072174224854,0.0,0.79
0.3678475765533447,0.0,0.791
0.37107784455871584,0.0,0.792
0.37228195074462894,0.0,0.793
0.3731512887115479,0.0,0.794
0.37562322998046876,0.0,0.795
0.38716529011535644,0.0,0.796
0.3892833375549323,0.0,0.797
0.3913986061553955,0.0,0.798
0.39263610096740725,0.0,0.799
0.40295383448791505,0.0,0.8
0.40465574617004396,0.0,0.801
0.4052528527526855,0.0,0.802
0.408818451248169,0.0,0.803
0.4104666240386961,0.0,0.804
0.4107838742523193,0.0,0.805
0.41183095387268065,0.0,0.806
0.41423246473693853,0.0,0.807
0.414740728515625,0.0,0.808
0.4162563094329834,0.0,0.809
0.41746266815185545,0.0,0.81
0.4178564074401856,0.0,0.811
0.43059215942382817,0.0,0.812
0.4330008556518555,0.0,0.813
0.4344934982452392,0.0,0.814
0.44301626943969724,0.0,0.815
0.4455755696716309,0.0,0.816
0.44843880973815925,0.0,0.817
0.4534943734741211,0.0,0.818
0.4571078163299561,0.0,0.819
0.46017270939636234,0.0,0.82
0.46173658369445797,0.0,0.821
0.4628479755859375,0.0,0.822
